report_id,timestamp,source,user_handle,state,district,latitude,longitude,text,event_type,severity,source_credibility,label_is_fake,near_dup_of
dc2f68d7,2026-05-28 12:39:00,twitter,@DistrictAdmin_Official,Rajasthan,Jaisalmer,26.93616,70.85963,"Jaisalmer experiencing a heatwave since morning, visibility very low on the highway. #RainAlert #ColdWave",heatwave,severe,0.52,0,
d8ef4450,2026-01-16 06:36:00,facebook,@user9630,Haryana,Karnal,29.64662,76.94549,Just saw a cold wave hit Karnal - power supply flickering in our area. #IMD,cold_wave,moderate,0.46,0,
2176884a,2026-09-01 18:07:00,whatsapp_forward,@user85886,Uttar Pradesh,Meerut,28.95765,77.7271,"Meerut experiencing heavy rainfall since morning, visibility very low on the highway. #RainAlert #HeatWave #Cyclone",rainfall,moderate,0.18,0,
b1a58391,2026-09-05 09:03:00,news_wire,@NDRFHQ_Watch,Uttarakhand,Nainital,29.39663,79.46618,Just saw heavy rainfall hit Nainital - power supply flickering in our area. #Flood,rainfall,severe,0.81,0,
f5a231d2,2026-09-03 21:27:00,whatsapp_forward,@user64192,West Bengal,Malda,25.01473,88.09122,Farmers in Malda worried as heavy rainfall continues for the third day. #DustStorm #IMD,rainfall,moderate,0.31,0,
cdd6f11d,2026-09-02 20:52:00,citizen_app,@NDRFHQ_Watch,Chhattisgarh,Jashpur,22.8781,84.15165,Farmers in Jashpur worried as flooding continues for the third day. #StaySafe #Monsoon2026 #HeatWave,flood,severe,0.78,0,
d009cfef,2026-09-05 22:39:00,facebook,@user69898,Maharashtra,Ratnagiri,17.01808,73.3032,"Ratnagiri mein bahut zyada heavy rainfall ho raha hai, sadkon par paani bhar gaya hai. #RainAlert",rainfall,moderate,0.52,0,
b9fc7adf,2026-09-05 15:36:00,whatsapp_forward,@CitizenReporterIN,Maharashtra,Sindhudurg,16.20684,73.59336,"Heavy heavy rainfall reported in Sindhudurg, Maharashtra right now. Roads getting waterlogged near main market. #ColdWave #Cyclone",rainfall,moderate,0.17,0,
c5af3f12,2026-09-02 13:01:00,news_wire,@DistrictAdmin_Official,Chhattisgarh,Raipur,21.28613,81.61461,"IMD had warned about this — flooding now active over Raipur, Chhattisgarh. #RainAlert #ColdWave #IMD",flood,severe,0.85,0,
4af6c2e0,2026-09-05 22:59:00,instagram,@user46442,Rajasthan,Kota,25.19139,75.88451,Just saw heavy rainfall hit Kota - power supply flickering in our area. #IMD #HeatWave #ColdWave,rainfall,moderate,0.43,0,
0c0791bb,2026-09-02 15:42:00,facebook,@user59447,Chhattisgarh,Korba,22.35256,82.79961,"Citizen report: flooding in Korba. Water level rising near the river bank, please avoid the area. #WeatherAlert",flood,severe,0.47,0,
9cb36726,2026-09-03 10:15:00,whatsapp_forward,@user97744,Madhya Pradesh,Bhopal,23.23655,77.44423,"Bhopal mein bahut zyada heavy rainfall ho raha hai, sadkon par paani bhar gaya hai. #DustStorm #Flood",rainfall,severe,0.29,0,
facbe2dd,2026-06-02 22:59:00,citizen_app,@user32784,Rajasthan,Bikaner,27.98392,73.35304,"Update from Bikaner: a dust storm continuing, local authorities have issued an advisory. #Monsoon2026 #Flood",dust_storm,moderate,0.69,0,6944064e
0d050615,2026-09-02 15:18:00,whatsapp_forward,@user12725,Chhattisgarh,Balrampur,23.16239,83.57109,"School closed today in Balrampur because of flooding, notice came in this morning. #RainAlert #HeatWave",flood,severe,0.28,0,31a23c6c
b7e7a2f8,2026-09-02 15:54:00,news_wire,@CitizenReporterIN,Chhattisgarh,Surguja,23.07218,83.20176,Farmers in Surguja worried as flooding continues for the third day. #Flood,flood,severe,0.82,0,5c271c86
c3a7dcf5,2026-09-01 22:26:00,news_wire,@IMDWeather_Alt,Uttar Pradesh,Moradabad,28.80074,78.82061,"Update from Moradabad: heavy rainfall continuing, local authorities have issued an advisory. #StaySafe #IMD",rainfall,moderate,0.84,0,
0d5540b6,2026-09-01 08:47:00,twitter,@user18054,Uttar Pradesh,Lucknow,26.81196,80.9885,"Lucknow mein bahut zyada heavy rainfall ho raha hai, sadkon par paani bhar gaya hai. #ColdWave",rainfall,moderate,0.56,0,
9218025c,2026-09-02 14:23:00,instagram,@user29721,Chhattisgarh,Balrampur,23.08823,83.62208,"Balrampur traffic disrupted due to flooding, several vehicles stranded on the flyover. #StaySafe #HeatWave #WeatherAlert",flood,severe,0.54,0,
9434f0d6,2026-09-02 17:04:00,facebook,@user79372,Odisha,Mayurbhanj,21.958,86.757,Just saw flooding hit Mayurbhanj - power supply flickering in our area. #Flood #ColdWave,flood,severe,0.45,0,
84238a7d,2026-06-04 13:33:00,facebook,@user60055,Delhi,Dwarka,28.55715,77.04187,"Citizen report: a dust storm in Dwarka. Water level rising near the river bank, please avoid the area. #ColdWave",dust_storm,moderate,0.54,0,
6144290e,2026-09-02 11:21:00,facebook,@user75683,Odisha,Balasore,21.50045,86.90383,"Balasore ka mausam kharab, flooding ki wajah se traffic ruk gaya hai. #HeatWave #Flood",flood,severe,0.52,0,
0fd70ae5,2026-09-04 09:30:00,whatsapp_forward,@user58065,Jharkhand,Ranchi,23.37419,85.321,"Update from Ranchi: heavy rainfall continuing, local authorities have issued an advisory. #IMD #WeatherAlert",rainfall,moderate,0.17,0,
70a9000e,2026-06-04 09:28:00,news_wire,@NDRFHQ_Watch,Delhi,Dwarka,28.63452,77.08998,"Citizen report: a dust storm in Dwarka. Water level rising near the river bank, please avoid the area. #ColdWave #Cyclone",dust_storm,moderate,0.9,0,
d0a62bcb,2026-09-03 21:09:00,citizen_app,@user29939,West Bengal,Howrah,22.59952,88.3083,"Citizen report: heavy rainfall in Howrah. Water level rising near the river bank, please avoid the area. #ColdWave",rainfall,moderate,0.77,0,
e657d2c0,2026-09-02 13:12:00,citizen_app,@user44343,Chhattisgarh,Balrampur,23.07533,83.6536,Farmers in Balrampur worried as flooding continues for the third day. #Monsoon2026 #Flood #Cyclone,flood,severe,0.68,0,
3cf91a2b,2026-06-04 14:10:00,twitter,@user9561,Delhi,New Delhi,28.58337,77.16984,"Citizen report: a dust storm in New Delhi. Water level rising near the river bank, please avoid the area. #RainAlert",dust_storm,moderate,0.49,0,6c860310
53803783,2026-05-30 23:34:00,whatsapp_forward,@user86419,Uttar Pradesh,Prayagraj,25.46532,81.81479,"Prayagraj ka mausam kharab, a heatwave ki wajah se traffic ruk gaya hai. #WeatherAlert #StaySafe",heatwave,moderate,0.17,0,
5cd5f071,2026-09-02 08:49:00,citizen_app,@user40472,Chhattisgarh,Korba,22.31003,82.70802,"Update from Korba: flooding continuing, local authorities have issued an advisory. #Cyclone #StaySafe #ColdWave",flood,severe,0.67,0,
1a7c337f,2026-09-05 19:47:00,facebook,@user84472,Uttarakhand,Dehradun,30.27834,78.01396,"Citizen report: heavy rainfall in Dehradun. Water level rising near the river bank, please avoid the area. #ColdWave #HeatWave",rainfall,severe,0.54,0,
c2917b6d,2026-05-28 10:23:00,whatsapp_forward,@user18607,Rajasthan,Bikaner,27.97306,73.26888,"Bikaner traffic disrupted due to a heatwave, several vehicles stranded on the flyover. #HeatWave #ColdWave #Flood",heatwave,severe,0.19,0,7ec59e3c
e84d119d,2026-09-05 09:10:00,whatsapp_forward,@user5224,Uttarakhand,Dehradun,30.31673,78.04267,"Update from Dehradun: heavy rainfall continuing, local authorities have issued an advisory. #Monsoon2026 #Cyclone",rainfall,severe,0.23,0,
380252cc,2026-05-30 17:14:00,citizen_app,@user14762,Uttar Pradesh,Banda,25.46248,80.31905,Just saw a heatwave hit Banda - power supply flickering in our area. #IMD #WeatherAlert,heatwave,moderate,0.81,0,142ea3c7
01b8cf37,2026-09-05 06:40:00,citizen_app,@user23161,Jammu and Kashmir,Srinagar,34.06685,74.78259,"Heavy heavy rainfall reported in Srinagar, Jammu and Kashmir right now. Roads getting waterlogged near main market. #Cyclone #HeatWave #StaySafe",rainfall,moderate,0.76,0,
c6286aed,2026-09-01 08:56:00,news_wire,@DistrictAdmin_Official,Delhi,Rohini,28.73645,77.02227,NDRF teams reportedly moving into Rohini as heavy rainfall worsens. #StaySafe #IMD #HeatWave,rainfall,moderate,0.85,0,
dea3fe06,2026-06-02 10:36:00,instagram,@user92320,Rajasthan,Jodhpur,26.22732,73.05224,Just saw a dust storm hit Jodhpur - power supply flickering in our area. #IMD,dust_storm,moderate,0.35,0,
323c0457,2026-09-06 21:26:00,citizen_app,@user19087,Bihar,Muzaffarpur,26.123,85.34912,"Muzaffarpur traffic disrupted due to heavy rainfall, several vehicles stranded on the flyover. #RainAlert #Flood",rainfall,moderate,0.81,0,
1cb81ffe,2026-09-02 05:29:00,citizen_app,@user42033,Chhattisgarh,Raipur,21.25727,81.6464,"Raipur ka mausam kharab, flooding ki wajah se traffic ruk gaya hai. #ColdWave",flood,severe,0.77,0,
f1496e91,2026-05-30 18:19:00,news_wire,@DistrictAdmin_Official,Uttar Pradesh,Prayagraj,25.40829,81.85499,"Prayagraj experiencing a heatwave since morning, visibility very low on the highway. #Flood #ColdWave #Monsoon2026",heatwave,moderate,0.82,0,ba7ea843
c8509dd9,2026-09-04 17:37:00,instagram,@user48395,Jharkhand,Jamshedpur,22.85225,86.22272,"Heavy heavy rainfall reported in Jamshedpur, Jharkhand right now. Roads getting waterlogged near main market. #RainAlert",rainfall,moderate,0.47,0,
077a8b0b,2026-09-05 21:19:00,whatsapp_forward,@user89892,Uttarakhand,Rudraprayag,30.24818,78.94674,"Rudraprayag flooded because of cloud seeding conspiracy by neighbouring country, spread the word #Monsoon2026 #ColdWave",rainfall,severe,0.18,1,
d8d564d1,2026-09-04 22:35:00,twitter,@user34779,Jharkhand,Jamshedpur,22.78003,86.2368,"Citizen report: heavy rainfall in Jamshedpur. Water level rising near the river bank, please avoid the area. #DustStorm #Cyclone",rainfall,moderate,0.52,0,
92c607c1,2026-09-03 17:25:00,twitter,@user5039,West Bengal,Howrah,22.55306,88.3064,"IMD had warned about this — heavy rainfall now active over Howrah, West Bengal. #WeatherAlert #HeatWave #Monsoon2026",rainfall,moderate,0.54,0,
6d40b3f2,2026-01-14 11:22:00,whatsapp_forward,@user26055,Punjab,Amritsar,31.64184,74.82595,"Amritsar traffic disrupted due to a cold wave, several vehicles stranded on the flyover. #StaySafe #Flood #ColdWave",cold_wave,moderate,0.34,0,
72073512,2026-09-01 10:19:00,twitter,@DistrictAdmin_Official,Uttar Pradesh,Meerut,29.01052,77.71608,"IMD had warned about this — heavy rainfall now active over Meerut, Uttar Pradesh. #DustStorm",rainfall,moderate,0.5,0,
19047be0,2026-09-05 22:24:00,whatsapp_forward,@user15239,Gujarat,Surat,21.19874,72.87331,"Scientists confirm heavy rainfall in Surat caused by secret weather weapon testing, wake up people #ColdWave #RainAlert",rainfall,moderate,0.18,1,
1e8b73b0,2026-09-05 18:49:00,facebook,@user60468,Maharashtra,Margao,15.24813,74.032,"Margao experiencing heavy rainfall since morning, visibility very low on the highway. #StaySafe",rainfall,moderate,0.52,0,
ba7e7fda,2026-09-03 19:10:00,citizen_app,@user68441,West Bengal,Kharagpur,22.33184,87.30899,"School closed today in Kharagpur because of heavy rainfall, notice came in this morning. #IMD #StaySafe #Flood",rainfall,moderate,0.78,0,bfab05e8
cb9faa74,2026-09-03 06:53:00,news_wire,@CitizenReporterIN,Madhya Pradesh,Jabalpur,23.14117,80.00321,NDRF teams reportedly moving into Jabalpur as heavy rainfall worsens. #StaySafe,rainfall,severe,0.96,0,
de28e42b,2026-09-02 07:19:00,citizen_app,@user85343,Chhattisgarh,Raigarh,21.90567,83.35914,"Raigarh traffic disrupted due to flooding, several vehicles stranded on the flyover. #Cyclone",flood,severe,0.81,0,
bdfa46c8,2026-09-03 14:13:00,citizen_app,@user82039,West Bengal,Howrah,22.60011,88.25394,Just saw heavy rainfall hit Howrah - power supply flickering in our area. #DustStorm #Cyclone #StaySafe,rainfall,moderate,0.76,0,
7701bc0c,2026-01-14 19:35:00,whatsapp_forward,@user26632,Punjab,Amritsar,31.63434,74.90289,"Amritsar traffic disrupted due to a cold wave, several vehicles stranded on the flyover. #RainAlert",cold_wave,moderate,0.32,0,
e03d1673,2026-09-02 05:30:00,whatsapp_forward,@user55522,Odisha,Mayurbhanj,21.92308,86.72881,Farmers in Mayurbhanj worried as flooding continues for the third day. #DustStorm,flood,severe,0.33,0,d45a2ddd
b9bb27cb,2026-09-05 17:23:00,citizen_app,@user6357,Rajasthan,Kota,25.24257,75.8229,"Heavy heavy rainfall reported in Kota, Rajasthan right now. Roads getting waterlogged near main market. #DustStorm #IMD #WeatherAlert",rainfall,moderate,0.72,0,69816bb0
d46604fa,2026-01-16 14:51:00,whatsapp_forward,@user60325,Haryana,Karnal,29.7037,76.96957,"Karnal flooded because of cloud seeding conspiracy by neighbouring country, spread the word #Flood",cold_wave,moderate,0.19,1,
cb13aa02,2026-09-05 21:13:00,twitter,@user81223,Uttarakhand,Nainital,29.34839,79.45128,"IMD had warned about this — heavy rainfall now active over Nainital, Uttarakhand. #StaySafe #ColdWave",rainfall,severe,0.46,0,
bf258411,2026-09-07 11:57:00,facebook,@user84540,Assam,Silchar,24.82871,92.76172,"Silchar mein bahut zyada flooding ho raha hai, sadkon par paani bhar gaya hai. #Cyclone",flood,moderate,0.45,0,
9f4506e1,2026-09-05 21:41:00,whatsapp_forward,@user6047,Uttarakhand,Dehradun,30.30699,77.98638,"Citizen report: heavy rainfall in Dehradun. Water level rising near the river bank, please avoid the area. #Cyclone #StaySafe",rainfall,severe,0.25,0,
ff83a286,2026-09-01 21:16:00,whatsapp_forward,@user2504,Delhi,Dwarka,28.55738,77.012,"Dwarka experiencing heavy rainfall since morning, visibility very low on the highway. #ColdWave #Monsoon2026",rainfall,moderate,0.29,0,
424e8567,2026-09-02 09:19:00,whatsapp_forward,@user99882,Chhattisgarh,Surguja,23.16323,83.24116,Farmers in Surguja worried as flooding continues for the third day. #ColdWave #Cyclone,flood,severe,0.26,0,5c271c86
b0afbeab,2026-09-02 16:06:00,whatsapp_forward,@user28884,Chhattisgarh,Raipur,21.2684,81.62068,"Raipur traffic disrupted due to flooding, several vehicles stranded on the flyover. #IMD #HeatWave #StaySafe",flood,severe,0.18,0,
94e57f9a,2026-09-06 21:27:00,instagram,@user61903,Bihar,Gaya,24.77554,84.97427,"Heavy heavy rainfall reported in Gaya, Bihar right now. Roads getting waterlogged near main market. #WeatherAlert #IMD #Cyclone",rainfall,moderate,0.48,0,
2e5ad790,2026-09-02 09:11:00,whatsapp_forward,@user60113,Odisha,Keonjhar,21.59828,85.59525,"Update from Keonjhar: flooding continuing, local authorities have issued an advisory. #Flood #Monsoon2026 #HeatWave",flood,severe,0.27,0,
9e1f38a3,2026-09-02 17:57:00,news_wire,@CitizenReporterIN,Chhattisgarh,Balrampur,23.1135,83.60328,"IMD had warned about this — flooding now active over Balrampur, Chhattisgarh. #WeatherAlert #StaySafe",flood,severe,0.96,0,
fcfcb8bf,2026-09-05 20:40:00,citizen_app,@user10872,Maharashtra,Sindhudurg,16.16698,73.64319,"IMD had warned about this — heavy rainfall now active over Sindhudurg, Maharashtra. #ColdWave #RainAlert",rainfall,moderate,0.82,0,
bfab05e8,2026-09-03 15:39:00,citizen_app,@user91892,West Bengal,Kharagpur,22.34733,87.29715,Just saw heavy rainfall hit Kharagpur - power supply flickering in our area. #Monsoon2026 #Cyclone,rainfall,moderate,0.77,0,
ff6501e5,2026-09-05 22:48:00,whatsapp_forward,@CitizenReporterIN,Rajasthan,Kota,25.20323,75.89577,"School closed today in Kota because of heavy rainfall, notice came in this morning. #RainAlert #WeatherAlert",rainfall,moderate,0.34,0,69816bb0
32d6aee0,2026-09-05 11:01:00,whatsapp_forward,@CitizenReporterIN,Rajasthan,Alwar,27.51225,76.5901,Farmers in Alwar worried as heavy rainfall continues for the third day. #HeatWave,rainfall,moderate,0.29,0,
c9719318,2026-09-05 16:51:00,twitter,@user23460,Gujarat,Ahmedabad,23.01039,72.60014,Just saw heavy rainfall hit Ahmedabad - power supply flickering in our area. #Monsoon2026 #RainAlert,rainfall,moderate,0.64,0,
689dd5da,2026-09-05 23:19:00,citizen_app,@user66860,Gujarat,Rajkot,22.27455,70.83924,"School closed today in Rajkot because of heavy rainfall, notice came in this morning. #Cyclone",rainfall,moderate,0.79,0,
49aa0315,2026-09-05 20:35:00,citizen_app,@user52815,Delhi,Gurugram,28.48403,77.03142,"Gurugram ka mausam kharab, heavy rainfall ki wajah se traffic ruk gaya hai. #Flood #Cyclone",rainfall,severe,0.78,0,994ce1c3
ef522e94,2026-09-01 08:15:00,twitter,@user18781,Uttar Pradesh,Kanpur,26.47001,80.34682,"Heavy heavy rainfall reported in Kanpur, Uttar Pradesh right now. Roads getting waterlogged near main market. #Monsoon2026 #WeatherAlert",rainfall,moderate,0.53,0,
c8b1bbde,2026-09-01 12:46:00,citizen_app,@user73768,Uttar Pradesh,Ghaziabad,28.70723,77.47392,Farmers in Ghaziabad worried as heavy rainfall continues for the third day. #WeatherAlert,rainfall,moderate,0.8,0,
5b02af0b,2026-09-02 12:46:00,citizen_app,@user14587,Chhattisgarh,Korba,22.37307,82.7982,"Citizen report: flooding in Korba. Water level rising near the river bank, please avoid the area. #DustStorm",flood,severe,0.8,0,
4d627e21,2026-09-07 09:07:00,twitter,@user50081,Assam,Guwahati,26.15466,91.72706,"IMD had warned about this — flooding now active over Guwahati, Assam. #StaySafe",flood,moderate,0.51,0,
85e9b1d6,2026-09-05 10:40:00,whatsapp_forward,@user98612,Delhi,New Delhi,28.63743,77.1684,"School closed today in New Delhi because of heavy rainfall, notice came in this morning. #HeatWave #DustStorm",rainfall,severe,0.34,0,
6c48b52a,2026-09-02 09:20:00,whatsapp_forward,@user59979,Chhattisgarh,Jashpur,22.86973,84.18996,"Jashpur traffic disrupted due to flooding, several vehicles stranded on the flyover. #Cyclone #WeatherAlert",flood,severe,0.24,0,
8b96dadd,2026-05-28 06:58:00,instagram,@user75135,Rajasthan,Jaisalmer,26.96275,70.89561,NDRF teams reportedly moving into Jaisalmer as a heatwave worsens. #ColdWave,heatwave,severe,0.38,0,
af5a608c,2026-09-03 06:10:00,whatsapp_forward,@user29091,Madhya Pradesh,Rewa,24.50275,81.34315,"Rewa experiencing heavy rainfall since morning, visibility very low on the highway. #IMD #ColdWave",rainfall,severe,0.32,0,
62b52b7b,2026-09-05 14:55:00,facebook,@user18600,Jammu and Kashmir,Srinagar,34.05482,74.76464,"Srinagar traffic disrupted due to heavy rainfall, several vehicles stranded on the flyover. #ColdWave #Flood",rainfall,moderate,0.35,0,
6bfdea04,2026-01-14 21:52:00,instagram,@user42611,Punjab,Amritsar,31.62547,74.84646,"Amritsar mein bahut zyada a cold wave ho raha hai, sadkon par paani bhar gaya hai. #DustStorm",cold_wave,moderate,0.42,0,
fae95025,2026-09-05 12:27:00,whatsapp_forward,@user52684,Delhi,Gurugram,28.43158,76.98165,"School closed today in Gurugram because of heavy rainfall, notice came in this morning. #Cyclone #StaySafe #WeatherAlert",rainfall,severe,0.18,0,
2cda6d34,2026-09-05 21:29:00,citizen_app,@user71328,Rajasthan,Jaipur,26.86404,75.77123,"Heavy heavy rainfall reported in Jaipur, Rajasthan right now. Roads getting waterlogged near main market. #WeatherAlert #RainAlert",rainfall,moderate,0.68,0,
d8becc8e,2026-09-05 19:24:00,twitter,@user69464,Uttarakhand,Rudraprayag,30.26564,78.96393,Farmers in Rudraprayag worried as heavy rainfall continues for the third day. #Flood #RainAlert #IMD,rainfall,severe,0.47,0,
17849526,2026-09-07 08:03:00,twitter,@user17351,Assam,Guwahati,26.16715,91.7849,"Citizen report: flooding in Guwahati. Water level rising near the river bank, please avoid the area. #StaySafe #DustStorm",flood,moderate,0.54,0,
77247b2a,2026-09-06 05:06:00,facebook,@user94466,Bihar,Gaya,24.74746,84.99435,NDRF teams reportedly moving into Gaya as heavy rainfall worsens. #IMD #DustStorm,rainfall,moderate,0.44,0,
8796ce9d,2026-08-25 06:15:00,facebook,@user74905,Unverified,Noida,28.51159,77.37445,"URGENT: dam near Noida about to burst, everyone evacuate NOW, forward to everyone you know #StaySafe",heatwave,unverified,0.33,1,
efa1502c,2026-09-01 22:20:00,whatsapp_forward,@user30015,Uttar Pradesh,Kanpur,26.46713,80.34036,"Kanpur experiencing heavy rainfall since morning, visibility very low on the highway. #RainAlert #Monsoon2026 #IMD",rainfall,moderate,0.28,0,
ecef3168,2026-09-07 19:03:00,twitter,@user83075,Assam,Silchar,24.79185,92.73497,"Silchar experiencing flooding since morning, visibility very low on the highway. #IMD",flood,moderate,0.54,0,aa3c8a5f
8cb8cb4d,2026-09-01 11:43:00,facebook,@user14473,Delhi,Rohini,28.75775,77.02131,"Abhi Rohini mein heavy rainfall shuru hua, log ghar ke andar hi hain. #DustStorm",rainfall,moderate,0.42,0,
32214a36,2026-09-05 12:49:00,news_wire,@IMDWeather_Alt,Rajasthan,Jaipur,26.95191,75.80944,"Jaipur traffic disrupted due to heavy rainfall, several vehicles stranded on the flyover. #DustStorm",rainfall,moderate,0.87,0,c7ad337f
1e94138b,2026-09-01 10:47:00,news_wire,@CitizenReporterIN,Delhi,Karol Bagh,28.64836,77.19401,"School closed today in Karol Bagh because of heavy rainfall, notice came in this morning. #StaySafe #ColdWave #Monsoon2026",rainfall,moderate,0.89,0,
36cee894,2026-09-02 06:25:00,twitter,@DistrictAdmin_Official,Chhattisgarh,Jashpur,22.88586,84.14367,"IMD had warned about this — flooding now active over Jashpur, Chhattisgarh. #DustStorm #ColdWave #Cyclone",flood,severe,0.52,0,
7df42678,2026-09-02 23:28:00,news_wire,@CitizenReporterIN,Chhattisgarh,Raigarh,21.92225,83.38989,"School closed today in Raigarh because of flooding, notice came in this morning. #DustStorm",flood,severe,0.95,0,
756aeb9d,2026-05-30 20:35:00,instagram,@user90356,Uttar Pradesh,Jhansi,25.40156,78.58512,"IMD had warned about this — a heatwave now active over Jhansi, Uttar Pradesh. #ColdWave",heatwave,moderate,0.49,0,
7f1bfa9f,2026-09-03 21:54:00,instagram,@user65990,Madhya Pradesh,Satna,24.58507,80.84983,Farmers in Satna worried as heavy rainfall continues for the third day. #IMD #Cyclone #Flood,rainfall,severe,0.52,0,ef75bc2a
903f915d,2026-06-04 19:16:00,news_wire,@CitizenReporterIN,Delhi,Dwarka,28.57166,77.00282,"Dwarka experiencing a dust storm since morning, visibility very low on the highway. #Flood",dust_storm,moderate,0.99,0,
86ac4546,2026-09-02 13:08:00,news_wire,@NDRFHQ_Watch,Chhattisgarh,Jashpur,22.86135,84.18475,"Jashpur experiencing flooding since morning, visibility very low on the highway. #RainAlert #StaySafe",flood,severe,0.92,0,fc4a6e98
f95ed076,2026-09-02 09:47:00,facebook,@user48277,Odisha,Balasore,21.45277,86.94356,"Balasore experiencing flooding since morning, visibility very low on the highway. #Flood #ColdWave",flood,severe,0.37,0,da9df0cb
8f8af8e3,2026-07-12 23:30:00,whatsapp_forward,@user35478,Unverified,Balasore,21.49764,86.90584,"Balasore flooded because of cloud seeding conspiracy by neighbouring country, spread the word #ColdWave #IMD",heatwave,unverified,0.36,1,
72ff9382,2026-09-05 23:19:00,facebook,@user97974,Rajasthan,Alwar,27.57852,76.59829,"IMD had warned about this — heavy rainfall now active over Alwar, Rajasthan. #Monsoon2026 #IMD #HeatWave",rainfall,moderate,0.44,0,32d6aee0
1d73d85f,2026-01-14 07:31:00,twitter,@user28259,Punjab,Amritsar,31.62991,74.88189,"IMD had warned about this — a cold wave now active over Amritsar, Punjab. #WeatherAlert",cold_wave,moderate,0.53,0,
5d1c96f6,2026-09-02 12:31:00,news_wire,@CitizenReporterIN,Odisha,Sundargarh,22.13254,84.01346,Just saw flooding hit Sundargarh - power supply flickering in our area. #ColdWave #HeatWave #IMD,flood,severe,0.82,0,
e5b343e1,2026-01-14 18:08:00,facebook,@user52172,Punjab,Amritsar,31.60818,74.91965,"Amritsar traffic disrupted due to a cold wave, several vehicles stranded on the flyover. #Cyclone",cold_wave,moderate,0.55,0,6d40b3f2
da9f0610,2026-09-02 22:24:00,twitter,@user33441,Chhattisgarh,Surguja,23.13879,83.16927,"IMD had warned about this — flooding now active over Surguja, Chhattisgarh. #StaySafe #ColdWave",flood,severe,0.54,0,5c271c86
b733908e,2026-09-05 19:04:00,twitter,@DistrictAdmin_Official,Gujarat,Rajkot,22.29357,70.75327,"Update from Rajkot: heavy rainfall continuing, local authorities have issued an advisory. #Monsoon2026 #Cyclone",rainfall,moderate,0.59,0,
88f99e38,2026-09-05 22:41:00,whatsapp_forward,@user70984,Rajasthan,Jaipur,26.87639,75.75661,Just saw heavy rainfall hit Jaipur - power supply flickering in our area. #ColdWave #WeatherAlert,rainfall,moderate,0.34,0,
db9dda79,2026-01-16 23:00:00,citizen_app,@user38272,Haryana,Hisar,29.11161,75.68881,Just saw a cold wave hit Hisar - power supply flickering in our area. #IMD #HeatWave #Cyclone,cold_wave,moderate,0.68,0,
b2085f4e,2026-09-01 17:26:00,facebook,@user41966,Uttar Pradesh,Lucknow,26.88447,80.95133,Just saw heavy rainfall hit Lucknow - power supply flickering in our area. #DustStorm #Monsoon2026,rainfall,moderate,0.44,0,
fc4a6e98,2026-09-02 19:51:00,facebook,@user18009,Chhattisgarh,Jashpur,22.93731,84.16921,"Heavy flooding reported in Jashpur, Chhattisgarh right now. Roads getting waterlogged near main market. #StaySafe #DustStorm",flood,severe,0.47,0,
15c38210,2026-01-14 12:05:00,whatsapp_forward,@user17591,Punjab,Ludhiana,30.8533,75.85847,"URGENT: dam near Ludhiana about to burst, everyone evacuate NOW, forward to everyone you know #WeatherAlert #RainAlert",cold_wave,moderate,0.05,1,
323ff4fe,2026-09-05 21:09:00,news_wire,@CitizenReporterIN,Delhi,Noida,28.51787,77.38784,Farmers in Noida worried as heavy rainfall continues for the third day. #WeatherAlert,rainfall,severe,0.86,0,
834d7d73,2026-09-03 22:55:00,news_wire,@DistrictAdmin_Official,West Bengal,Howrah,22.5849,88.29335,"Update from Howrah: heavy rainfall continuing, local authorities have issued an advisory. #DustStorm #IMD",rainfall,moderate,0.82,0,420a92c0
496aea48,2026-08-10 22:32:00,facebook,@user46434,Unverified,Rewa,24.58054,81.33172,"100% confirmed Rewa bridge collapsed due to a dust storm, hundreds missing (unverified forward) #StaySafe",dust_storm,unverified,0.43,1,
312a19b4,2026-09-02 20:11:00,facebook,@user38941,Chhattisgarh,Balrampur,23.14963,83.55903,"Update from Balrampur: flooding continuing, local authorities have issued an advisory. #ColdWave",flood,severe,0.53,0,31a23c6c
43132321,2026-05-30 14:31:00,instagram,@CitizenReporterIN,Uttar Pradesh,Jhansi,25.4036,78.60148,"Heavy a heatwave reported in Jhansi, Uttar Pradesh right now. Roads getting waterlogged near main market. #Monsoon2026 #HeatWave",heatwave,moderate,0.4,0,b38fa2c5
e2f74d74,2026-09-03 11:09:00,citizen_app,@user32496,Madhya Pradesh,Rewa,24.55484,81.30187,"Citizen report: heavy rainfall in Rewa. Water level rising near the river bank, please avoid the area. #HeatWave #Cyclone",rainfall,severe,0.83,0,
54ac741a,2026-09-07 06:42:00,news_wire,@CitizenReporterIN,Assam,Guwahati,26.10343,91.74868,Just saw flooding hit Guwahati - power supply flickering in our area. #DustStorm #StaySafe,flood,moderate,0.95,0,
1c4d2bc4,2026-09-02 23:22:00,instagram,@NDRFHQ_Watch,Chhattisgarh,Jashpur,22.88548,84.17791,"Abhi Jashpur mein flooding shuru hua, log ghar ke andar hi hain. #RainAlert #Cyclone",flood,severe,0.45,0,
34b88cad,2026-09-05 23:41:00,news_wire,@IMDWeather_Alt,Gujarat,Ahmedabad,22.9904,72.59265,"School closed today in Ahmedabad because of heavy rainfall, notice came in this morning. #HeatWave #ColdWave",rainfall,moderate,0.84,0,
